#{"t_start": 1772760578.3236012, "env_id": "None"}
r,l,t
80.210959,100,2040.000754
80.145265,100,2048.479223
79.771947,100,2056.953107
79.111414,100,2065.541106
79.903351,100,2074.066998
79.633131,100,2082.537422
81.3433,100,2091.033725
79.727459,100,2099.494793
81.279363,100,2111.496908
79.727364,100,2119.970576
80.60751,100,2128.56942
80.302202,100,2137.02839
80.023175,100,2145.499008
81.01242,100,2153.986732
80.457285,100,2162.468272
78.990418,100,2170.944747
81.771927,100,2179.394133
81.951432,100,2187.846442
80.129209,100,2199.803787
81.964252,100,2208.263329
82.185449,100,2216.720096
79.066023,100,2225.197411
80.083015,100,2233.657937
80.466611,100,2242.129014
79.182056,100,2250.706721
80.543066,100,2259.149265
80.734706,100,2267.634681
80.759578,100,2276.110131
79.807643,100,2284.556462
80.284892,100,2296.49127
79.46471,100,2304.957958
82.604358,100,2313.512903
79.856844,100,2321.992013
81.16338,100,2330.426872
79.158771,100,2338.896705
80.218213,100,2347.424726
80.894553,100,2355.900229
80.557549,100,2364.37201
79.76736,100,2372.899415
79.013877,100,2384.943456
79.935377,100,2393.446132
80.06865,100,2401.916709
80.971338,100,2410.449362
80.480792,100,2418.935941
80.383755,100,2427.40929
81.424701,100,2435.87923
79.998428,100,2444.439496
80.424122,100,2452.932889
80.889588,100,2461.384203
79.738926,100,2473.36806
78.339194,100,2481.834453
78.956803,100,2490.323606
80.537596,100,2498.82095
79.24119,100,2507.405699
78.963473,100,2515.930552
80.16671,100,2524.404154
80.24353,100,2532.886966
80.736006,100,2541.342804
80.305886,100,2549.814998
81.251526,100,2561.757316
81.117992,100,2570.338263
80.101056,100,2578.827381
79.846987,100,2587.313987
79.164542,100,2595.795478
82.147868,100,2604.248627
79.81995,100,2612.721313
79.674453,100,2621.204161
80.610963,100,2629.725299
80.356796,100,2638.218984
79.281708,100,2650.140927
81.681654,100,2658.583652
80.791418,100,2667.071287
79.988569,100,2675.533675
78.984507,100,2684.035994
81.318797,100,2692.615217
79.121778,100,2701.048195
80.804982,100,2709.554224
80.051136,100,2718.007375
80.193199,100,2726.485375
80.497943,100,2734.960185
78.192139,100,2746.859997
81.351298,100,2755.425616
79.487785,100,2763.879856
80.316451,100,2772.394944
80.633728,100,2780.924518
81.378907,100,2789.3979
78.553758,100,2797.888777
80.464875,100,2806.377732
79.291015,100,2814.947507
79.730951,100,2823.442851
80.953296,100,2835.321521
78.73491,100,2843.821634
78.824432,100,2852.302808
80.87416,100,2860.781969
81.44715,100,2869.283881
80.192871,100,2877.854383
80.014319,100,2886.378715
81.226845,100,2894.826912
80.19626,100,2903.290636
80.555228,100,2911.741007
78.326905,100,2923.682664
79.048452,100,2932.132318
81.726772,100,2940.733777
80.210137,100,2949.235373
80.196757,100,2957.686856
79.725614,100,2966.138387
81.318624,100,2974.622835
79.880027,100,2983.117729
80.595713,100,2991.594527
81.135953,100,3000.072565
80.286302,100,3012.078797
79.734542,100,3020.531955
80.340976,100,3028.978552
78.361498,100,3037.482071
80.043829,100,3045.959935
80.469274,100,3054.400113
79.92278,100,3062.878167
80.751138,100,3071.473393
79.622428,100,3079.941495
80.69732,100,3088.401699
80.430535,100,3096.90814
79.407693,100,3108.814684
78.977211,100,3117.380863
79.592452,100,3125.99353
80.879597,100,3134.512069
81.757132,100,3142.990674
80.322113,100,3151.476202
80.624165,100,3159.956275
80.293973,100,3168.454996
79.913751,100,3176.931488
78.201203,100,3185.410252
80.020136,100,3197.36005
80.778009,100,3205.877231
79.820257,100,3214.373874
81.367752,100,3222.822563
80.512159,100,3231.300047
80.9428,100,3239.797889
79.765617,100,3248.298813
79.229356,100,3256.893277
81.322012,100,3265.360758
82.484575,100,3273.845235
79.14104,100,3285.817279
78.408701,100,3294.301793
81.277355,100,3302.735575
79.550274,100,3311.213954
79.471842,100,3319.778775
81.056294,100,3328.232805
80.541604,100,3336.740721
79.385901,100,3345.193562
78.846858,100,3353.673772
79.322537,100,3362.16762
80.456598,100,3374.122156
79.072018,100,3382.742611
78.726363,100,3391.214929
80.630215,100,3399.725446
80.991125,100,3408.243168
79.525381,100,3416.743987
79.849138,100,3425.259354
79.982886,100,3433.753239
80.663805,100,3442.362046
80.16081,100,3450.863209
81.164512,100,3459.369116
81.76812,100,3471.296123
79.442701,100,3479.766162
79.366674,100,3488.246935
81.344485,100,3496.732368
80.356687,100,3505.307196
80.29443,100,3513.799511
79.783584,100,3522.308621
80.015987,100,3530.797436
81.193165,100,3539.323271
78.93661,100,3547.850618
80.483389,100,3559.754153
79.562548,100,3568.2872
80.50606,100,3576.775536
80.607898,100,3585.240797
79.111916,100,3593.748274
81.555509,100,3602.249238
78.880905,100,3610.760764
79.767534,100,3619.258773
78.319079,100,3627.858693
80.516654,100,3636.343964
81.164045,100,3648.311328
81.603403,100,3656.809222
79.658693,100,3665.313954
81.84912,100,3673.809402
79.780854,100,3682.338105
81.213944,100,3690.930243
80.567095,100,3699.397057
80.684655,100,3707.867321
80.504154,100,3716.319719
79.812002,100,3724.813784
80.597772,100,3736.758003
80.145708,100,3745.232821
79.231194,100,3753.821133
79.220807,100,3762.355886
79.707484,100,3770.803658
80.474751,100,3779.257819
81.575987,100,3787.741815
79.018956,100,3796.237954
79.970654,100,3804.754381
81.199138,100,3813.23916
80.057214,100,3821.803872
79.522366,100,3833.677877
79.471091,100,3842.123367
79.024068,100,3850.606754
79.579058,100,3859.119228
80.739142,100,3867.557915
79.52838,100,3876.068831
78.064648,100,3884.626418
78.862984,100,3893.131119
80.07788,100,3901.623382
81.527593,100,3910.123345
79.585903,100,3922.130084
79.98147,100,3930.619267
80.919331,100,3939.080137
79.244689,100,3947.654624
80.610259,100,3956.19186
79.521084,100,3964.669533
80.836692,100,3973.166095
78.774476,100,3981.688454
79.627567,100,3990.182409
80.596563,100,3998.690812
80.224845,100,4010.738671
80.738099,100,4019.237747
80.177559,100,4027.713773
79.946498,100,4036.214359
80.288178,100,4044.727289
80.518435,100,4053.214753
81.482485,100,4061.693055
78.927471,100,4070.256603
80.68854,100,4078.734256
79.99849,100,4087.233092
79.77688,100,4099.17222
80.750787,100,4107.681237
81.129704,100,4116.162748
81.733568,100,4124.662105
81.59242,100,4133.216894
79.521412,100,4141.706813
81.094054,100,4150.202336
79.295582,100,4158.663822
79.479513,100,4167.128793
78.759971,100,4175.630254
80.566328,100,4184.113533
80.339246,100,4196.129341
80.236253,100,4204.624318
79.388533,100,4213.129719
80.212172,100,4221.640211
79.860074,100,4230.111426
79.66052,100,4238.637273
80.279471,100,4247.137485
81.321606,100,4255.68847
77.872773,100,4264.165886
80.336221,100,4272.643312
80.236429,100,4284.552358
81.531844,100,4293.009397
80.990381,100,4301.52596
80.935985,100,4310.028592
80.915887,100,4318.595743
79.843113,100,4327.022438
80.163734,100,4335.511652
79.38001,100,4343.981615
79.269092,100,4352.453585
81.114465,100,4360.939314
81.171141,100,4372.855108
80.609422,100,4381.437854
80.46628,100,4389.930406
80.774549,100,4398.358084
78.496765,100,4406.830694
80.412909,100,4415.312057
80.953489,100,4423.793219
79.898068,100,4432.287654
81.374116,100,4440.790786
80.780313,100,4449.334727
