#{"t_start": 1772773937.743475, "env_id": "None"}
r,l,t
80.752183,100,2823.187262
80.921193,100,2832.058138
79.298021,100,2841.099566
81.235566,100,2850.143485
79.937724,100,2859.182314
80.637295,100,2868.160548
80.384872,100,2877.093092
81.226242,100,2886.122248
80.506671,100,2895.068429
79.955493,100,2904.084091
79.679044,100,2917.425642
80.451664,100,2927.972514
80.737433,100,2940.186219
79.334473,100,2970.349681
80.807579,100,2979.334848
80.103602,100,2988.413391
81.742593,100,2997.423685
79.163549,100,3006.467338
81.350651,100,3015.440842
79.89673,100,3024.512927
79.092986,100,3037.585904
81.157897,100,3046.55467
82.040006,100,3055.572511
80.125991,100,3064.584294
80.055536,100,3073.638361
80.873874,100,3082.241416
79.885017,100,3091.975448
79.845449,100,3100.71989
79.723327,100,3109.725875
79.736713,100,3118.75637
79.510355,100,3127.776108
79.885634,100,3140.721198
79.984085,100,3149.915934
80.053065,100,3159.125204
80.403031,100,3168.330236
80.027308,100,3177.405211
79.297867,100,3186.392998
80.134503,100,3195.459121
80.561756,100,3204.643973
80.272482,100,3214.761865
79.146608,100,3227.466051
81.138868,100,3261.457665
79.993487,100,3270.643995
79.070252,100,3279.637793
80.92332,100,3288.62676
79.726679,100,3297.750686
81.238975,100,3306.797214
80.286273,100,3315.737889
80.265387,100,3324.688191
79.856774,100,3333.699866
79.989522,100,3342.717028
80.699636,100,3355.813796
80.702545,100,3364.876993
80.817024,100,3373.940705
79.219535,100,3383.003707
79.757186,100,3391.984487
78.691764,100,3401.02751
81.21399,100,3410.027276
80.351495,100,3419.029781
79.990204,100,3428.187339
78.476656,100,3437.191541
79.753871,100,3449.953181
80.168302,100,3458.937314
81.532365,100,3467.976766
78.12186,100,3477.052342
80.161801,100,3486.119706
80.265555,100,3495.230561
79.901864,100,3504.250013
78.95064,100,3513.255253
78.893019,100,3522.241368
81.040449,100,3530.764413
81.901657,100,3539.275185
81.426785,100,3551.320924
80.866359,100,3559.905487
80.794259,100,3568.430067
80.577488,100,3576.917064
79.498574,100,3585.445131
80.701434,100,3593.940839
80.740028,100,3602.444911
80.278784,100,3610.947753
80.702577,100,3619.485526
80.581674,100,3628.203029
80.325293,100,3640.180037
81.106095,100,3648.684852
81.613511,100,3657.154512
80.915826,100,3665.679113
80.515584,100,3674.189707
80.081978,100,3682.802685
79.291523,100,3691.299517
80.212334,100,3699.822664
80.533745,100,3708.312305
79.725822,100,3716.78914
79.047111,100,3728.80429
78.754165,100,3737.302893
80.843444,100,3745.92614
80.962818,100,3754.399434
81.69884,100,3762.897118
82.462555,100,3771.361276
79.836413,100,3779.8719
81.547166,100,3788.411352
80.094738,100,3796.937988
80.154318,100,3805.457851
79.647865,100,3817.528623
79.252531,100,3826.08274
79.586576,100,3834.58555
79.6814,100,3843.051966
79.18387,100,3851.556411
79.392711,100,3860.040386
80.805663,100,3868.558604
80.337994,100,3877.152734
80.586499,100,3885.660223
79.257046,100,3894.177973
78.779002,100,3902.655623
79.221361,100,3914.687641
80.496747,100,3923.185541
81.514682,100,3931.69871
81.037789,100,3940.277163
81.713917,100,3948.772131
79.665889,100,3957.28787
79.209812,100,3965.792769
81.217005,100,3974.297673
81.647438,100,3982.836943
77.770725,100,3991.386435
81.481286,100,4003.461603
80.302346,100,4011.919133
79.468981,100,4020.373062
79.03559,100,4028.888057
79.690784,100,4037.379571
79.969413,100,4045.908818
80.612906,100,4054.378618
81.36818,100,4062.954851
80.507253,100,4071.437339
79.500889,100,4079.911987
80.211064,100,4091.856117
79.840128,100,4100.3656
80.060319,100,4108.868302
81.060879,100,4117.370429
81.366789,100,4125.950896
80.867072,100,4134.451411
80.130265,100,4142.937938
78.848974,100,4151.450599
80.99562,100,4159.910353
81.50573,100,4168.430733
82.333709,100,4180.36294
79.392535,100,4188.975424
79.01774,100,4197.448525
79.271123,100,4205.981432
79.666549,100,4214.510816
80.269589,100,4223.060375
80.213691,100,4231.560064
80.365086,100,4240.049435
78.199662,100,4248.635121
81.190725,100,4257.141991
79.548721,100,4265.626614
80.624413,100,4277.575648
80.216446,100,4286.100709
80.938905,100,4294.621762
79.484123,100,4303.134531
80.616689,100,4311.728851
80.681849,100,4320.251228
79.251617,100,4328.745581
80.779812,100,4337.248933
80.774755,100,4345.751264
79.905168,100,4354.26617
80.962721,100,4366.222805
79.40307,100,4374.850762
80.935709,100,4383.32727
78.05633,100,4391.86418
79.869186,100,4400.380815
80.323308,100,4408.897523
78.57413,100,4417.41853
79.141526,100,4425.96455
82.914693,100,4434.451018
80.43938,100,4443.068609
80.91208,100,4455.004296
79.059648,100,4463.517604
79.311252,100,4472.034427
80.205823,100,4480.528585
80.668458,100,4489.039634
79.444983,100,4497.540942
81.158709,100,4506.148804
81.390061,100,4514.712827
79.529658,100,4523.260921
79.945694,100,4531.79381
